109,23.31,872445715,872290230
110,23.31,880449806,880292894
111,23.31,888453895,888295558
112,23.31,896457986,896298222
113,23.25,904462076,904300885
114,23.25,912466167,912303549
115,23.25,920470257,920306212
116,23.25,928474348,928308876
117,23.25,936478438,936311540
118,23.25,944482529,944314204
119,23.25,952486619,952316867
120,23.25,960490710,960319531
121,23.25,968494800,968322195
122,23.19,976498892,976324859
123,23.19,984502982,984327523
124,23.19,992507073,992330187
125,23.19,1000511164,1000332851
126,23.19,1008515255,1008335515
127,23.19,1016519346,1016338179
128,23.19,1024523437,1024340843
129,23.12,1032527528,1032343507
130,23.12,1040531620,1040346172
131,23.12,1048535711,1048348835
132,23.12,1056539802,1056351500
133,23.12,1064543893,1064354164
134,23.12,1072547985,1072356829
135,23.06,1080552076,1080359493
136,23.06,1088556168,1088362158
137,23.06,1096560259,1096364822
138,23.06,1104564352,1104367487
139,23.06,1112568443,1112370151
140,23.06,1120572535,1120372816
141,23.06,1128576627,1128375480
142,23.06,1136580719,1136378145
143,23,1144584811,1144380810
144,23,1152588903,1152383475
145,23,1160592995,1160386139
146,23,1168597088,1168388804
147,23,1176601180,1176391469
148,23,1184605273,1184394134
149,23,1192609365,1192396799
150,22.94,1200613458,1200399465
151,22.94,1208617550,1208402129
152,22.94,1216621643,1216404795
153,22.94,1224625735,1224407460
154,22.88,1232629829,1232410125
155,22.88,1240633921,1240412790
156,22.88,1248638014,1248415456
157,22.88,1256642107,1256418121
158,22.88,1264646200,1264420787
159,22.81,1272650293,1272423452
160,22.81,1280654387,1280426118
161,22.81,1288658480,1288428783
162,22.81,1296662574,1296431449
163,22.75,1304666667,1304434115
164,22.75,1312670761,1312436781
165,22.75,1320674854,1320439446
166,22.75,1328678949,1328442113
167,22.69,1336683042,1336444778
168,22.69,1344687137,1344447445
169,22.69,1352691230,1352450111
170,22.69,1360695325,1360452777
171,22.62,1368699418,1368455443
172,22.62,1376703513,1376458110
173,22.62,1384707607,1384460776
174,22.62,1392711702,1392463442
175,22.56,1400715796,1400466108
176,22.56,1408719891,1408468775
177,22.56,1416723986,1416471442
178,22.5,1424728081,1424474109
179,22.5,1432732176,1432476775
180,22.5,1440736271,1440479442
181,22.5,1448740366,1448482109
182,22.44,1456744462,1456484776
183,22.44,1464748557,1464487443
184,22.44,1472752653,1472490110
185,22.38,1480756748,1480492777
186,22.38,1488760844,1488495445
187,22.38,1496764939,1496498111
188,22.38,1504769036,1504500779
189,22.31,1512773131,1512503446
190,22.31,1520777228,1520506114
191,22.31,1528781324,1528508781
192,22.25,1536785420,1536511449
193,22.25,1544789516,1544514117
194,22.25,1552793614,1552516785
195,22.19,1560797710,1560519452
196,22.19,1568801807,1568522121
197,22.19,1576805904,1576524788
198,22.12,1584810001,1584527457
199,22.12,1592814098,1592530125
200,22.12,1600818196,1600532793
201,22.12,1608822293,1608535461
202,22.06,1616826391,1616538130
203,22.06,1624830488,1624540798
204,22.06,1632834586,1632543467
205,22,1640838683,1640546136
206,22,1648842782,1648548805
207,22,1656846879,1656551473
208,22,1664850978,1664554143
209,21.94,1672855076,1672556811
210,21.94,1680859175,1680559481
211,21.94,1688863273,1688562150
212,21.88,1696867372,1696564819
213,21.88,1704871471,1704567488
214,21.88,1712875570,1712570158
215,21.88,1720879669,1720572827
216,21.81,1728883769,1728575497
217,21.81,1736887867,1736578167
218,21.81,1744891967,1744580837
219,21.75,1752896067,1752583507
220,21.75,1760900167,1760586177
221,21.75,1768904266,1768588847
222,21.69,1776908367,1776591517
223,21.69,1784912467,1784594187
224,21.69,1792916567,1792596858
225,21.62,1800920667,1800599528
226,21.62,1808924769,1808602199
227,21.62,1816928869,1816604870
228,21.56,1824932970,1824607541
229,21.56,1832937071,1832610212
230,21.56,1840941173,1840612883
231,21.5,1848945274,1848615554
232,21.5,1856949376,1856618226
233,21.5,1864953477,1864620896
234,21.44,1872957579,1872623568
235,21.44,1880961680,1880626239
236,21.44,1888965783,1888628912
237,21.38,1896969885,1896631583
238,21.38,1904973987,1904634255
239,21.38,1912978089,1912636927
240,21.31,1920982192,1920639599
241,21.31,1928986295,1928642271
242,21.31,1936990398,1936644944
243,21.25,1944994501,1944647616
244,21.25,1952998605,1952650289
245,21.19,1961002708,1960652961
246,21.19,1969006812,1968655634
247,21.19,1977010915,1976658306
248,21.12,1985015019,1984660980
249,21.12,1993019123,1992663653
250,21.12,2001023227,2000666326
251,21.06,2009027331,2008668999
252,21.06,2017031436,2016671673
253,21.06,2025035540,2024674346
254,21,2033039645,2032677020
255,21,2041043750,2040679693
256,21,2049047855,2048682367
257,20.94,2057051960,2056685041
258,20.94,2065056066,2064687715
259,20.94,2073060171,2072690389
260,20.81,2081064277,2080693064
261,20.81,2089068383,2088695738
262,20.75,2097072490,2096698414
263,20.75,2105076596,2104701088
264,20.75,2113080703,2112703763
265,20.69,2121084809,2120706438
266,20.69,2129088916,2128709113
267,20.62,2137093022,2136711788
268,20.62,2145097130,2144714464
269,20.62,2153101237,2152717139
270,20.56,2161105345,2160719815
271,20.56,2169109452,2168722490
272,20.5,2177113560,2176725167
273,20.5,2185117668,2184727842
274,20.5,2193121777,2192730519
275,20.44,2201125884,2200733195
276,20.44,2209129993,2208735871
277,20.38,2217134101,2216738547
278,20.38,2225138210,2224741224
279,20.38,2233142319,2232743900
280,20.31,2241146428,2240746577
281,20.31,2249150537,2248749254
282,20.25,2257154647,2256751931
283,20.25,2265158756,2264754608
284,20.19,2273162866,2272757286
285,20.19,2281166976,2280759963
286,20.19,2289171086,2288762640
287,20.12,2297175196,2296765318
288,20.12,2305179307,2304767996
289,20.12,2313183417,2312770673
290,20.06,2321187528,2320773352
291,20.06,2329191638,2328776029
292,20,2337195750,2336778708
293,20,2345199860,2344781386
294,20,2353203972,2352784064
295,19.94,2361208083,2360786742
296,19.94,2369212195,2368789421
297,19.88,2377216306,2376792100
298,19.88,2385220419,2384794779
299,19.88,2393224530,2392797458
300,19.81,2401228643,2400800137
301,19.81,2409232755,2408802816
302,19.75,2417236868,2416805496
303,19.75,2425240980,2424808175
304,19.75,2433245094,2432810855
305,19.69,2441249206,2440813534
306,19.69,2449253320,2448816215
307,19.62,2457257433,2456818894
308,19.62,2465261547,2464821575
309,19.56,2473265660,2472824255
310,19.56,2481269775,2480826936
311,19.5,2489273888,2488829616
312,19.5,2497278003,2496832297
313,19.5,2505282117,2504834978
314,19.44,2513286232,2512837659
315,19.44,2521290347,2520840340
316,19.38,2529294462,2528843021
317,19.38,2537298577,2536845702
318,19.31,2545302692,2544848384
319,19.31,2553306807,2552851065
320,19.25,2561310924,2560853747
321,19.25,2569315039,2568856429
322,19.19,2577319155,2576859111
323,19.19,2585323271,2584861793
324,19.19,2593327388,2592864475
325,19.12,2601331504,2600867157
326,19.12,2609335621,2608869840
327,19.06,2617339737,2616872522
328,19.06,2625343855,2624875206
329,19,2633347971,2632877888
330,19,2641352089,2640880571
331,18.94,2649356206,2648883254
332,18.94,2657360324,2656885938
333,18.94,2665364441,2664888620
334,18.88,2673368560,2672891304
335,18.88,2681372677,2680893988
336,18.81,2689376796,2688896672
337,18.81,2697380914,2696899355
338,18.75,2705385033,2704902040
339,18.75,2713389151,2712904723
340,18.69,2721393271,2720907408
341,18.69,2729397389,2728910092
342,18.62,2737401509,2736912777
343,18.62,2745405629,2744915461
344,18.56,2753409749,2752918147
345,18.56,2761413868,2760920831
346,18.5,2769417989,2768923517
347,18.5,2777422109,2776926202
348,18.44,2785426230,2784928888
349,18.44,2793430350,2792931573
350,18.38,2801434471,2800934259
351,18.38,2809438591,2808936944
352,18.31,2817442713,2816939631
353,18.31,2825446834,2824942316
354,18.31,2833450956,2832945003
355,18.25,2841455077,2840947689
356,18.25,2849459199,2848950376
357,18.19,2857463320,2856953062
358,18.19,2865467443,2864955749
359,18.12,2873471564,2872958435
360,18.12,2881475687,2880961123
361,18.06,2889479809,2888963809
362,18.06,2897483933,2896966497
363,18,2905488055,2904969184
364,18,2913492179,2912971872
365,18,2921496301,2920974559
366,17.94,2929500425,2928977247
367,17.94,2937504548,2936979935
368,17.88,2945508673,2944982623
369,17.88,2953512796,2952985311
370,17.81,2961516921,2960988000
371,17.81,2969521044,2968990688
372,17.75,2977525169,2976993377
373,17.75,2985529294,2984996065
374,17.69,2993533419,2992998754
375,17.69,3001537543,3001001443
376,17.69,3009541669,3009004132
377,17.62,3017545794,3017006821
378,17.62,3025549920,3025009511
379,17.56,3033554045,3033012200
380,17.56,3041558171,3041014890
381,17.5,3049562296,3049017579
382,17.5,3057566423,3057020269
383,17.44,3065570549,3065022959
384,17.44,3073574676,3073025650
385,17.38,3081578802,3081028339
386,17.38,3089582930,3089031030
387,17.31,3097587056,3097033720
388,17.31,3105591184,3105036412
389,17.25,3113595311,3113039102
390,17.25,3121599439,3121041793
391,17.19,3129603566,3129044484
392,17.19,3137607694,3137047176
393,17.19,3145611822,3145049867
394,17.12,3153615951,3153052559
395,17.12,3161620079,3161055250
396,17.06,3169624208,3169057942
397,17.06,3177628336,3177060634
398,17,3185632465,3185063326
399,17,3193636594,3193066018
400,16.94,3201640724,3201068711
401,16.94,3209644853,3209071403
402,16.88,3217648983,3217074096
403,16.88,3225653112,3225076788
404,16.81,3233657243,3233079481
405,16.81,3241661372,3241082174
406,16.81,3249665503,3249084868
407,16.75,3257669633,3257087561
408,16.75,3265673764,3265090254
409,16.69,3273677895,3273092948
410,16.62,3281682026,3281095641
411,16.62,3289686158,3289098335
412,16.56,3297690289,3297101029
413,16.56,3305694421,3305103724
414,16.5,3313698552,3313106418
415,16.5,3321702684,3321109112
416,16.44,3329706816,3329111806
417,16.44,3337710948,3337114502
418,16.44,3345715080,3345117196
419,16.38,3353719213,3353119891
420,16.38,3361723345,3361122586
421,16.31,3369727479,3369125281
422,16.31,3377731611,3377127976
423,16.25,3385735745,3385130672
424,16.25,3393739878,3393133367
425,16.19,3401744012,3401136064
426,16.19,3409748145,3409138759
427,16.19,3417752280,3417141455
428,16.12,3425756413,3425144151
429,16.12,3433760548,3433146848
430,16.06,3441764682,3441149544
431,16.06,3449768817,3449152241
432,16,3457772951,3457154937
433,16,3465777087,3465157634
434,15.94,3473781221,3473160331
435,15.94,3481785357,3481163028
436,15.88,3489789492,3489165725
437,15.88,3497793627,3497168422
438,15.81,3505797763,3505171119
439,15.81,3513801899,3513173817
440,15.81,3521806034,3521176514
441,15.75,3529810171,3529179213
442,15.75,3537814306,3537181910
443,15.69,3545818443,3545184608
444,15.69,3553822579,3553187306
445,15.62,3561826717,3561190005
446,15.62,3569830853,3569192703
447,15.56,3577834990,3577195401
448,15.56,3585839127,3585198100
449,15.5,3593843265,3593200799
450,15.5,3601847402,3601203497
451,15.5,3609851540,3609206197
452,15.44,3617855678,3617208895
453,15.44,3625859816,3625211595
454,15.38,3633863954,3633214294
455,15.38,3641868093,3641216994
456,15.31,3649872231,3649219693
457,15.31,3657876370,3657222393
458,15.25,3665880508,3665225093
459,15.25,3673884647,3673227793
460,15.25,3681888786,3681230493
461,15.19,3689892926,3689233194
462,15.19,3697897065,3697235894
463,15.12,3705901205,3705238595
464,15.12,3713905344,3713241295
465,15.06,3721909484,3721243996
466,15.06,3729913624,3729246697
467,15,3737917765,3737249398
468,15,3745921904,3745252099
469,14.94,3753926045,3753254801
470,14.94,3761930186,3761257502
471,14.88,3769934327,3769260203
472,14.88,3777938468,3777262905
473,14.88,3785942609,3785265607
474,14.81,3793946750,3793268308
475,14.81,3801950892,3801271011
476,14.75,3809955033,3809273713
477,14.75,3817959175,3817276415
478,14.69,3825963317,3825279117
479,14.69,3833967459,3833281820
480,14.62,3841971601,3841284522
481,14.62,3849975744,3849287225
482,14.62,3857979886,3857289928
483,14.56,3865984029,3865292631
484,14.56,3873988171,3873295334
485,14.5,3881992315,3881298037
486,14.5,3889996457,3889300740
487,14.44,3898000601,3897303444
488,14.44,3906004744,3905306147
489,14.38,3914008888,3913308852
490,14.38,3922013031,3921311555
491,14.38,3930017176,3929314259
492,14.31,3938021319,3937316963
493,14.31,3946025464,3945319667
494,14.25,3954029607,3953322371
495,14.25,3962033752,3961325076
496,14.19,3970037896,3969327780
497,14.19,3978042041,3977330485
498,14.19,3986046186,3985333190
499,14.12,3994050331,3993335895
500,14.12,4002054476,4001338600
501,14.06,4010058622,4009341305
502,14.06,4018062767,4017344010
503,14,4026066913,4025346716
504,14,4034071058,4033349421
505,14,4042075204,4041352127
506,13.94,4050079350,4049354832
507,13.94,4058083496,4057357538
508,13.88,4066087642,4065360244
509,13.88,4074091789,4073362950
510,13.81,4082095936,4081365656
511,13.81,4090100083,4089368363
512,13.81,4098104229,4097371069
513,13.75,4106108377,4105373776
514,13.75,4114112523,4113376482
515,13.69,4122116671,4121379189
516,13.69,4130120818,4129381895
517,13.69,4138124966,4137384603
518,13.62,4146129113,4145387309
519,13.62,4154133262,4153390017
520,13.56,4162137409,4161392724
521,13.56,4170141558,4169395432
522,13.56,4178145706,4177398139
523,13.5,4186149854,4185400847
524,13.5,4194154003,4193403554
525,13.44,4202158152,4201406262
526,13.44,4210162300,4209408970
527,13.38,4218166450,4217411678
528,13.38,4226170598,4225414386
529,13.38,4234174748,4233417095
530,13.31,4242178897,4241419803
531,13.31,4250183047,4249422512
532,13.25,4258187196,4257425220
533,13.25,4266191347,4265427930
534,13.19,4274195496,4273430638
535,13.19,4282199647,4281433347
536,13.19,4290203797,4289436056
537,13.12,4298207947,4297438766
538,13.12,4306212097,4305441475
539,13.06,4314216248,4313444184
540,13.06,4322220398,4321446893
541,13.06,4330224550,4329449603
542,13,4338228700,4337452313
543,13,4346232852,4345455023
544,12.94,4354237003,4353457732
545,12.94,4362241155,4361460443
546,12.94,4370245306,4369463153
547,12.88,4378249458,4377465864
548,12.88,4386253610,4385468574
549,12.81,4394257762,4393471285
550,12.81,4402261914,4401473995
551,12.75,4410266067,4409476706
552,12.75,4418270219,4417479417
553,12.75,4426274372,4425482128
554,12.69,4434278524,4433484839
555,12.69,4442282678,4441487550
556,12.62,4450286830,4449490261
557,12.56,4458290984,4457492973
558,12.56,4466295137,4465495684
559,12.5,4474299291,4473498397
560,12.5,4482303444,4481501108
561,12.5,4490307598,4489503821
562,12.44,4498311752,4497506532
563,12.44,4506315906,4505509245
564,12.38,4514320060,4513511957
565,12.38,4522324215,4521514670
566,12.38,4530328369,4529517382
567,12.31,4538332524,4537520095
568,12.31,4546336679,4545522807
569,12.31,4554340834,4553525521
570,12.25,4562344989,4561528233
571,12.25,4570349145,4569530947
572,12.19,4578353299,4577533659
573,12.19,4586357455,4585536373
574,12.19,4594361610,4593539086
575,12.12,4602365766,4601541800
576,12.12,4610369922,4609544513
577,12.12,4618374078,4617547227
578,12.06,4626378234,4625549940
579,12.06,4634382390,4633552654
580,12,4642386546,4641555368
581,12,4650390703,4649558082
582,12,4658394859,4657560796
583,11.94,4666399016,4665563510
584,11.94,4674403172,4673566224
585,11.94,4682407330,4681568939
586,11.88,4690411486,4689571653
587,11.88,4698415644,4697574368
588,11.81,4706419801,4705577082
589,11.81,4714423958,4713579798
590,11.81,4722428115,4721582512
591,11.75,4730432273,4729585227
592,11.75,4738436431,4737587942
593,11.75,4746440589,4745590658
594,11.69,4754444747,4753593372
595,11.69,4762448905,4761596088
596,11.69,4770453063,4769598803
597,11.62,4778457222,4777601519
598,11.62,4786461380,4785604235
599,11.56,4794465539,4793606951
600,11.56,4802469697,4801609666
601,11.56,4810473857,4809612382
602,11.5,4818478015,4817615098
603,11.5,4826482175,4825617814
604,11.5,4834486333,4833620530
605,11.44,4842490493,4841623247
606,11.44,4850494652,4849625963
607,11.44,4858498812,4857628680
608,11.38,4866502971,4865631396
609,11.38,4874507131,4873634113
610,11.31,4882511290,4881636829
611,11.31,4890515451,4889639546
612,11.31,4898519610,4897642263
613,11.25,4906523771,4905644980
614,11.25,4914527931,4913647697
615,11.25,4922532092,4921650414
616,11.19,4930536252,4929653131
617,11.19,4938540413,4937655849
618,11.12,4946544573,4945658566
619,11.12,4954548735,4953661284
620,11.12,4962552895,4961664001
621,11.12,4970557057,4969666720
622,11.06,4978561217,4977669437
623,11.06,4986565379,4985672155
624,11,4994569540,4993674873
625,11,5002573702,5001677591
626,11,5010577863,5009680309
627,10.94,5018582025,5017683028
628,10.94,5026586187,5025685746
629,10.94,5034590349,5033688464
630,10.88,5042594511,5041691183
631,10.88,5050598673,5049693901
632,10.88,5058602835,5057696620
633,10.81,5066606998,5065699339
634,10.81,5074611160,5073702057
635,10.81,5082615323,5081704777
636,10.75,5090619485,5089707495
637,10.75,5098623648,5097710215
638,10.75,5106627811,5105712933
639,10.69,5114631974,5113715653
640,10.69,5122636137,5121718372
641,10.69,5130640301,5129721092
642,10.62,5138644464,5137723811
643,10.62,5146648628,5145726531
644,10.62,5154652791,5153729250
645,10.56,5162656955,5161731970
646,10.56,5170661118,5169734690
647,10.56,5178665282,5177737410
648,10.5,5186669446,5185740130
649,10.5,5194673610,5193742850
650,10.5,5202677774,5201745570
651,10.44,5210681939,5209748291
652,10.44,5218686103,5217751011
653,10.44,5226690268,5225753731
654,10.38,5234694432,5233756452
655,10.38,5242698597,5241759173
656,10.31,5250702762,5249761893
657,10.31,5258706927,5257764614
658,10.31,5266711091,5265767334
659,10.31,5274715257,5273770055
660,10.25,5282719421,5281772776
661,10.25,5290723587,5289775497
662,10.19,5298727752,5297778218
663,10.19,5306731918,5305780939
664,10.19,5314736083,5313783660
665,10.19,5322740249,5321786382
666,10.12,5330744414,5329789103
667,10.12,5338748581,5337791825
668,10.06,5346752746,5345794546
669,10.06,5354756913,5353797268
670,10.06,5362761078,5361799989
671,10,5370765245,5369802712
672,10,5378769411,5377805433
673,10,5386773578,5385808156
674,9.94,5394777744,5393810877
675,9.94,5402781911,5401813600
676,9.94,5410786078,5409816321
677,9.94,5418790245,5417819044
678,9.88,5426794411,5425821766
679,9.88,5434798579,5433824489
680,9.88,5442802746,5441827211
681,9.81,5450806913,5449829934
682,9.81,5458811080,5457832656
683,9.81,5466815248,5465835379
684,9.75,5474819415,5473838102
685,9.75,5482823583,5481840825
686,9.75,5490827750,5489843547
687,9.69,5498831919,5497846271
688,9.69,5506836086,5505848994
689,9.69,5514840255,5513851717
690,9.62,5522844423,5521854440
691,9.62,5530848591,5529857164
692,9.62,5538852759,5537859887
693,9.56,5546856928,5545862611
694,9.56,5554861096,5553865334
695,9.56,5562865265,5561868058
696,9.56,5570869434,5569870781
697,9.5,5578873603,5577873506
698,9.5,5586877771,5585876229
699,9.5,5594881941,5593878953
700,9.44,5602886109,5601881677
701,9.44,5610890279,5609884402
702,9.44,5618894448,5617887125
703,9.38,5626898618,5625889850
704,9.38,5634902786,5633892574
705,9.38,5642906956,5641895299
706,9.31,5650911126,5649898023
707,9.31,5658915296,5657900748
708,9.31,5666919465,5665903472
709,9.25,5674923635,5673906197
710,9.25,5682927805,5681908921
711,9.25,5690931975,5689911646
712,9.19,5698936145,5697914371
713,9.19,5706940315,5705917096
714,9.19,5714944485,5713919821
715,9.12,5722948656,5721922546
716,9.12,5730952826,5729925271
717,9.12,5738956997,5737927996
718,9.06,5746961168,5745930721
719,9.06,5754965339,5753933447
720,9.06,5762969509,5761936172
721,9,5770973681,5769938898
722,9,5778977851,5777941623
723,9,5786982023,5785944349
724,9,5794986194,5793947075
725,8.94,5802990365,5801949801
726,8.94,5810994536,5809952526
727,8.94,5818998708,5817955253
728,8.88,5827002879,5825957978
729,8.88,5835007051,5833960705
730,8.88,5843011223,5841963430
731,8.81,5851015395,5849966157
732,8.81,5859019566,5857968883
733,8.81,5867023739,5865971609
734,8.81,5875027910,5873974335
735,8.75,5883032083,5881977062
736,8.75,5891036255,5889979788
737,8.75,5899040427,5897982515
738,8.75,5907044599,5905985242
739,8.69,5915048772,5913987969
740,8.69,5923052944,5921990695
741,8.69,5931057117,5929993423
742,8.62,5939061290,5937996149
743,8.62,5947065463,5945998876
744,8.62,5955069635,5954001603
745,8.62,5963073809,5962004330
746,8.56,5971077981,5970007057
747,8.56,5979082155,5978009785
748,8.56,5987086327,5986012512
749,8.5,5995090501,5994015239
750,8.5,6003094674,6002017966
751,8.5,6011098848,6010020694
752,8.5,6019103021,6018023421
753,8.44,6027107195,6026026149
754,8.44,6035111368,6034028877
755,8.44,6043115542,6042031605
756,8.44,6051119716,6050034332
757,8.38,6059123890,6058037061
758,8.38,6067128064,6066039788
759,8.38,6075132238,6074042516
760,8.38,6083136412,6082045244
761,8.31,6091140586,6090047972
762,8.31,6099144760,6098050700
763,8.31,6107148935,6106053429
764,8.31,6115153109,6114056157
765,8.25,6123157284,6122058885
766,8.25,6131161458,6130061613
767,8.25,6139165633,6138064342
768,8.19,6147169807,6146067070
769,8.19,6155173983,6154069799
770,8.19,6163178157,6162072528
771,8.19,6171182332,6170075257
772,8.12,6179186507,6178077985
773,8.12,6187190683,6186080714
774,8.12,6195194857,6194083443
775,8.06,6203199033,6202086172
776,8.06,6211203208,6210088901
777,8.06,6219207384,6218091630
778,8.06,6227211559,6226094359
779,8,6235215735,6234097089
780,8,6243219910,6242099817
781,8,6251224086,6250102547
782,7.94,6259228262,6258105276
783,7.94,6267232438,6266108006
784,7.94,6275236614,6274110735
785,7.88,6283240790,6282113465
786,7.88,6291244966,6290116194
787,7.88,6299249143,6298118925
788,7.88,6307253319,6306121654
789,7.81,6315257495,6314124384
790,7.81,6323261672,6322127114
791,7.81,6331265848,6330129844
792,7.81,6339270025,6338132573
793,7.75,6347274202,6346135304
794,7.75,6355278378,6354138034
795,7.75,6363282555,6362140764
796,7.75,6371286732,6370143494
797,7.69,6379290909,6378146225
798,7.69,6387295086,6386148954
799,7.69,6395299263,6394151685
800,7.62,6403303440,6402154415
801,7.62,6411307618,6410157146
802,7.62,6419311794,6418159876
803,7.62,6427315972,6426162607
804,7.56,6435320149,6434165337
805,7.56,6443324327,6442168068
806,7.56,6451328504,6450170799
807,7.56,6459332682,6458173530
808,7.5,6467336860,6466176260
809,7.5,6475341038,6474178992
810,7.5,6483345215,6482181722
811,7.5,6491349394,6490184454
812,7.44,6499353571,6498187184
813,7.44,6507357750,6506189916
814,7.44,6515361928,6514192647
815,7.38,6523366106,6522195378
816,7.38,6531370284,6530198109
817,7.38,6539374463,6538200841
818,7.38,6547378641,6546203572
819,7.31,6555382819,6554206304
820,7.31,6563386997,6562209035
821,7.31,6571391176,6570211767
822,7.31,6579395355,6578214498
823,7.25,6587399534,6586217230
824,7.25,6595403712,6594219961
825,7.25,6603407891,6602222693
826,7.25,6611412070,6610225424
827,7.19,6619416249,6618228157
828,7.19,6627420428,6626230888
829,7.19,6635424608,6634233621
830,7.19,6643428786,6642236352
831,7.12,6651432966,6650239085
832,7.12,6659437145,6658241816
833,7.12,6667441325,6666244549
834,7.12,6675445504,6674247280
835,7.12,6683449684,6682250013
836,7.06,6691453863,6690252745
837,7.06,6699458043,6698255478
838,7.06,6707462222,6706258210
839,7.06,6715466402,6714260942
840,7,6723470581,6722263674
841,7,6731474762,6730266407
842,7,6739478941,6738269139
843,7,6747483122,6746271872
844,6.94,6755487301,6754274605
845,6.94,6763491482,6762277338
846,6.94,6771495662,6770280070
847,6.94,6779499843,6778282803
848,6.88,6787504022,6786285536
849,6.88,6795508203,6794288269
850,6.88,6803512383,6802291002
851,6.88,6811516564,6810293735
852,6.88,6819520744,6818296468
853,6.81,6827524926,6826299201
854,6.81,6835529106,6834301934
855,6.81,6843533287,6842304668
856,6.81,6851537467,6850307400
857,6.75,6859541649,6858310134
858,6.75,6867545829,6866312867
859,6.75,6875550011,6874315601
860,6.75,6883554192,6882318334
861,6.75,6891558373,6890321068
862,6.69,6899562554,6898323801
863,6.69,6907566736,6906326535
864,6.69,6915570917,6914329268
865,6.69,6923575099,6922332002
866,6.62,6931579280,6930334735
867,6.62,6939583462,6938337469
868,6.62,6947587643,6946340203
869,6.62,6955591825,6954342937
870,6.62,6963596006,6962345670
871,6.56,6971600188,6970348405
872,6.56,6979604370,6978351138
873,6.56,6987608552,6986353873
874,6.56,6995612733,6994356606
875,6.5,7003616916,7002359341
876,6.5,7011621097,7010362074
877,6.5,7019625280,7018364809
878,6.5,7027629462,7026367543
879,6.5,7035633644,7034370277
880,6.44,7043637826,7042373011
881,6.44,7051642009,7050375746
882,6.44,7059646191,7058378480
883,6.44,7067650374,7066381215
884,6.38,7075654556,7074383949
885,6.38,7083658739,7082386684
886,6.38,7091662922,7090389418
887,6.38,7099667105,7098392154
888,6.38,7107671288,7106394888
889,6.31,7115675471,7114397623
890,6.31,7123679654,7122400357
891,6.31,7131683837,7130403093
892,6.25,7139688020,7138405827
893,6.25,7147692203,7146408562
894,6.25,7155696386,7154411297
895,6.25,7163700570,7162414033
896,6.19,7171704753,7170416767
